text,quadruples
"A Pleasant Stay with Minor Room Issue
I recently had the pleasure of staying at Tanah Meraj art resort, and overall, it was a delightful experience. From the moment we arrived, the staff's warm hospitality made us feel welcomed and cared for. They were attentive, courteous, and always ready to assist with any queries we had during our stay. Kudos to the excellent staff who made our visit so memorable!
The location of the hotel was perfect for us. We were looking for a quiet place to stay during our visit to Ubud.
The size of the room we stayed in was impressive. It provided ample space to move around comfortably. The bed and pillows were comfortable.
The hotel's general facilities were quite good. We explored a little bit. Didn't use the poll but it seems amazing.
Our breakfast was fine, with good options and they even attended all the questions we had (one of our group has strong food allergies).
In conclusion, I highly recommend the stay for anyone visiting the area. The friendly and attentive staff, location, spacious rooms, and excellent facilities make it a good choice for accommodation.","[{'aspect': 'stay', 'polarity': 'POS', 'opinion': 'pleasant', 'category': 'HOTEL#EXPERIENCE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'attentive', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'location', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'perfect', 'category': 'LOCATION#GENERAL'}, {'aspect': 'general facilities', 'polarity': 'POS', 'opinion': 'spacious', 'category': 'ROOM#SPACE'}]"
"I must mention a minor issue that we encountered during our stay. One of the rooms we rented had a slight problem with humidity odor. While it wasn't overpowering, it was noticeable upon entering the room. As soon we turned the AC on it was gone. We didn't even try to change room for it and didn't notify the staff as it wasn't so strong. The offered AC and fan in each room.","[{'aspect': 'AC', 'polarity': 'NEG', 'opinion': ""wasn't so strong"", 'category': 'ROOM#AIRCON'}, {'aspect': 'fan', 'polarity': 'NEG', 'opinion': ""wasn't so strong"", 'category': 'ROOM#AIRCON'}]"
The view was really amazing. The breakfast wasn't that great and not many options. Pool was clean,"[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#VIEW'}, {'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': ""wasn't that great"", 'category': 'FOOD#TASTE'}, {'aspect': 'Pool', 'polarity': 'POS', 'opinion': 'not many options', 'category': 'FOOD#CHOICE'}]"
"The room pictures indicate the existence of bathtub, and this was one of our main reasons to book this villa. However, there was no water in the bathtub, and we could not use it at all! We were told by the hotel management that they are saving water etc. for whatever reasons they are not willing to provide the bathtub to the customer they must inform the customer before the booking has been made. In booking.com the room is advertised with the bathtub, and this is not acceptable.","[{'aspect': 'bathtub', 'polarity': 'NEG', 'opinion': 'no water', 'category': 'ROOM#BATHROOM'}, {'aspect': 'hotel management', 'polarity': 'NEG', 'opinion': 'saving water', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'room', 'polarity': 'NEG', 'opinion': 'not acceptable', 'category': 'ROOM#GENERAL'}]"
"Everything was clean, super friendly staff, everything we needed was accessible","[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'Everything', 'polarity': 'POS', 'opinion': 'clean', 'category': 'HOTEL#CLEANLINESS'}]"
Nothing at all,"[{'aspect': 'hotel', 'polarity': 'NEU', 'opinion': 'Nothing at all', 'category': 'HOTEL#GENERAL'}, {'aspect': 'room', 'polarity': 'NEU', 'opinion': 'Nothing at all', 'category': 'ROOM#GENERAL'}]"
Loved the location amazing views and access to waterfall,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Loved', 'category': 'LOCATION#GENERAL'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#VIEW'}, {'aspect': 'access to waterfall', 'polarity': 'POS', 'opinion': 'access', 'category': 'LOCATION#ATTRACTIONS'}]"
Restaurant food and drinks prices were in usd and very very expensive for Bali,"[{'aspect': 'Restaurant food', 'polarity': 'NEG', 'opinion': 'in usd', 'category': 'FOOD#PRICE'}, {'aspect': 'drinks prices', 'polarity': 'NEG', 'opinion': 'in usd', 'category': 'FOOD#PRICE'}, {'aspect': 'Bali', 'polarity': 'NEG', 'opinion': 'expensive', 'category': 'HOTEL#PRICE'}]"
"The property is surrounded by beautiful natural landscapes with waterfall and river passing by.
And the staff is super helpful!","[{'aspect': 'property', 'polarity': 'POS', 'opinion': 'surrounded by beautiful natural landscapes', 'category': 'LOCATION#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}]"
The calmness that expresses and make you feel while you are by the pool overlooking the forest all around.,"[{'aspect': 'pool', 'polarity': 'POS', 'opinion': 'smoothness', 'category': 'FACILITY#POOL'}, {'aspect': 'feel', 'polarity': 'POS', 'opinion': 'feel', 'category': 'HOTEL#EXPERIENCE'}]"
The room size was big and the staff was friendly.,"[{'aspect': 'room size', 'polarity': 'POS', 'opinion': 'big', 'category': 'ROOM#SPACE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}]"
"Poor Breakfast, I used to skip them all.
Was better to have it outside than inside, they should definitely reconsider their menu there.","[{'aspect': 'Breakfast', 'polarity': 'NEG', 'opinion': 'Poor', 'category': 'FOOD#TASTE'}]"
"We liked the pools and generally the environment was stunning. Beautiful pools with the jungle views was what I expected from Bali.
Breakfast was okay, we could choose from 5 types of breakfast and it was delicious. Breakfast was served in a nice place with a view of the fish and garden. 
Music was relaxing.
Room was spacious and cleaners made our bed everyday.
Staff is extremely nice and respectful.","[{'aspect': 'pools', 'polarity': 'POS', 'opinion': 'liked', 'category': 'FACILITY#POOL'}, {'aspect': 'environment', 'polarity': 'POS', 'opinion': 'stunning', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'Breakfast', 'polarity': 'NEU', 'opinion': 'okay', 'category': 'FOOD#TASTE'}, {'aspect': 'place', 'polarity': 'POS', 'opinion': 'nice', 'category': 'HOTEL#GENERAL'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'view', 'category': 'LOCATION#VIEW'}, {'aspect': 'Music', 'polarity': 'POS', 'opinion': 'relaxing', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'Room', 'polarity': 'POS', 'opinion': 'spacious', 'category': 'ROOM#SPACE'}, {'aspect': 'bed', 'polarity': 'POS', 'opinion': 'cleaners', 'category': 'ROOM#BED'}, {'aspect': 'Staff', 'polarity': 'POS', 'opinion': 'nice', 'category': 'SERVICE#HOSPITALITY'}]"
"We had cockroaches in our room which was disgusting. Asked to change the room but our request was denied as apparently all the rooms were full.
Horrible smell from the bathroom everyday. The pipes were stinking so badly, we wanted to vomit. The bathroom is not very well built so the water was not draining , bacteria was building in the bathroom and the smell was horrendous.
My partner requested washing his clothes, which was returned clean but he got an allergic reaction on his back from the washing liquid they used. How do we know this? He still had 2 T-shirts from home . He wore it and his back was okay. Then he wore a t-shirt cleaned by the resort and whole back was red with pimples.
The room was okay but we could hear the opening other people's rooms and it woke us up everyday so rooms are not soundproof at all. At some point I could hear a man vomiting in the middle of the night in the building.","[{'aspect': 'room', 'polarity': 'NEG', 'opinion': 'cockroaches', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'not very well built', 'category': 'ROOM#BATHROOM'}, {'aspect': 'pipes', 'polarity': 'NEG', 'opinion': 'stinking', 'category': 'ROOM#BATHROOM'}, {'aspect': 'water', 'polarity': 'NEG', 'opinion': 'not draining', 'category': 'ROOM#BATHROOM'}, {'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'bacilli', 'category': 'ROOM#BATHROOM'}, {'aspect': 'smell', 'polarity': 'NEG', 'opinion': 'horrible', 'category': 'ROOM#CLEANLINESS'}, {'aspect': ""other people's rooms"", 'polarity': 'NEG', 'opinion': 'can hear', 'category': 'ROOM#EXPERIENCE'}]"
"Beautiful place to staff, lovely scenery and access to river was amazing. Very lovely staff and excellent service.","[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'HOTEL#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'scenery', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'access to river', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#ATTRACTIONS'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'service', 'polarity': 'POS', 'opinion': 'excellent', 'category': 'SERVICE#GENERAL'}]"
Beautiful resort with very friendly staff,"[{'aspect': 'resort', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}]"
The view from the infinity pool and the artwork.,"[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'view', 'category': 'LOCATION#VIEW'}, {'aspect': 'infinity pool', 'polarity': 'POS', 'opinion': 'artistic', 'category': 'FACILITY#POOL'}]"
"My husband and I were booked to spend 3 nights here but only stayed one due to some issues that arose.
The cleanliness was very poor. I don't know if they rushed our room since we arrived before check in. Upon arrival they said our room would be ready in half hr. We were happy to leave our bags and wait for check in time but since they said it could be done soon, we decided to wait around. An hr later no one had notified us, so we went to the lobby. The main lobby clerk  jumped on the phone to find out if our room was ready. At this point we felt well looked after and the man who welcomed us was friendly.
Unfortunately, the toilet had a significant pool of vomit or poo (brown substance) splashed around it and tampon wrappers on the floor. It wasn't easily spotted since the floor is pink marble-like. Upon closer inspection, you could see rims left around the sink suggesting these areas had been missed. We actually decided to clean it and not let it ruin our stay. I honestly didn't feel all that trusting that the cleaners could do a good enough job and if I did it myself, at least I knew it was disinfected.
We booked this place because it seemed like a quiet retreat but it was far from it. The views from the infinity pool are beautiful and there's lots of lovely architecture. But we were kept awake by a very bright light coming in through a window above the doorway that had no curtain and could not be turned off. We were also awakened by a cockerel at 4am, which continued all through the morning. We left at 9:30am and it was still going. I totally get that this is part of the lifestyle in Bali, and perhaps this wouldn't have bothered us too much if it wasn't for the room description saying 'soundproofing' which was why we chose to stay here. We barely get any sleep being new parents, so we specifically looked for a room that promised quiet.","[{'aspect': 'infinity pool', 'polarity': '', 'opinion': 'cleanliness', 'category': 'FACILITY#POOL'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'cleanliness', 'category': 'LOCATION#VIEW'}, {'aspect': 'architecture', 'polarity': 'POS', 'opinion': 'not let it ruin our stay', 'category': 'HOTEL#AMBIENCE'}]"
Location nice and the swimming pool had a nice view but online it looks more luxerious than in real life,"[{'aspect': 'Location', 'polarity': 'POS', 'opinion': 'nice', 'category': 'LOCATION#GENERAL'}, {'aspect': 'swimming pool', 'polarity': 'POS', 'opinion': 'nice view', 'category': 'FACILITY#POOL'}]"
Too many noises at night and also the price is too high for what you get. I wouldn't call it a resort.....,"[{'aspect': 'night', 'polarity': 'NEG', 'opinion': 'noises', 'category': 'ROOM#EXPERIENCE'}, {'aspect': 'price', 'polarity': 'NEG', 'opinion': 'too high', 'category': 'HOTEL#PRICE'}]"
"The pool is great. Hostel is very well design, fancy! The bed is comfortable and rooms are very clean.","[{'aspect': 'pool', 'polarity': 'POS', 'opinion': 'great', 'category': 'FACILITY#POOL'}, {'aspect': 'Hostel', 'polarity': 'POS', 'opinion': 'well design', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'bed', 'polarity': 'POS', 'opinion': 'fancy', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'comfortable', 'category': 'ROOM#BED'}]"
There was a renovation and pool area was noisy for that reason. The weekly events were getting cancelled due to low attendance. They could be organized better to gather more people together.,"[{'aspect': 'pool area', 'polarity': 'NEG', 'opinion': 'noisy', 'category': 'FACILITY#POOL'}, {'aspect': 'events', 'polarity': 'NEG', 'opinion': 'canceled', 'category': 'HOTEL#EXPERIENCE'}]"
"Beautiful place with trees, forest, pools, rice fields, decorate with paintings and local art. Quiet, good place to relax. Friendly staffs","[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'staffs', 'polarity': 'POS', 'opinion': 'Friendly', 'category': 'SERVICE#HOSPITALITY'}]"
Far from central Ubud.,"[{'aspect': 'central Ubud', 'polarity': 'NEG', 'opinion': 'Far', 'category': 'LOCATION#CENTRAL_CITY'}]"
The views from pool are were amazing and the waterfall on site was lovely. the pool was perfect and we saw monkeys most days! breakfast was amazing every day,"[{'aspect': 'views', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#VIEW'}, {'aspect': 'waterfall', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'LOCATION#VIEW'}, {'aspect': 'pool', 'polarity': 'POS', 'opinion': 'perfect', 'category': 'FACILITY#POOL'}, {'aspect': 'breakfast', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'FOOD#TASTE'}]"
"the bed could have been comfier, there were a lot of bugs but that is to be expected with the location. drinks in the restaurant were quite pricey too.","[{'aspect': 'bed', 'polarity': 'NEG', 'opinion': 'cofier', 'category': 'ROOM#BED'}, {'aspect': 'location', 'polarity': 'NEG', 'opinion': 'to be expected', 'category': 'LOCATION#GENERAL'}, {'aspect': 'drinks', 'polarity': 'NEG', 'opinion': 'pricey', 'category': 'FOOD#PRICE'}]"
"Great setting
Quiet and peaceful
Great views from pool and breakfast location
Spacious room
Friendly and helpful staff
Clean
Surrounded by art all over the place","[{'aspect': 'setting', 'polarity': 'POS', 'opinion': 'Great', 'category': 'HOTEL#GENERAL'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'Great', 'category': 'LOCATION#VIEW'}, {'aspect': 'pool', 'polarity': 'POS', 'opinion': 'Great', 'category': 'LOCATION#VIEW'}, {'aspect': 'breakfast location', 'polarity': 'POS', 'opinion': 'Great', 'category': 'LOCATION#VIEW'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'Spacious', 'category': 'ROOM#SPACE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}]"
"Less spectacular view from the studio room.
The pillows are very soft and flat.","[{'aspect': 'view', 'polarity': 'NEG', 'opinion': 'spectacular', 'category': 'LOCATION#VIEW'}, {'aspect': 'pillows', 'polarity': 'POS', 'opinion': 'soft', 'category': 'ROOM#BED'}]"
"The whole property is amazing endeed! but it also needs a bit of attention. It looks a bit rusted sometimes and need a little renovation. 
Eventhough when the food was delicious, it was a bit expensive, specially considering you get change in USD Dollars. 
the service and the staff were very nice and helpful!
I would give it a second chance in the future.","[{'aspect': 'property', 'polarity': 'POS', 'opinion': 'amazing endeed', 'category': 'HOTEL#GENERAL'}, {'aspect': 'service', 'polarity': 'NEG', 'opinion': 'needs a bit of attention', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'needs a bit of attention', 'category': 'SERVICE#GENERAL'}]"
