text,real_labels,predicted_labels
"The rooms are clean , quiet and affordable .","[{""aspect"": ""rooms"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""rooms"", ""opinion"": ""quiet"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}, {""aspect"": ""rooms"", ""opinion"": ""affordable"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""rooms"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
The free wifi is a tad slow but it gets there .,"[{""aspect"": ""free wifi"", ""opinion"": ""tad slow"", ""polarity"": ""NEG"", ""category"": ""FACILITY#WIFI""}]","[{""aspect"": ""free wifi"", ""polarity"": ""NEG"", ""opinion"": ""slow"", ""category"": ""FACILITY#WIFI""}]"
Its about a 20min walk to Kuta otherwise the are plenty of taxis on the street .,"[{""aspect"": ""taxis"", ""opinion"": ""plenty"", ""polarity"": ""POS"", ""category"": ""LOCATION#TRANSPORT_HUB""}]","[{""aspect"": ""Kuta"", ""polarity"": ""POS"", ""opinion"": ""20min walk"", ""category"": ""LOCATION#ATTRACTIONS""}]"
Its a great place to acclimatise .,"[{""aspect"": ""place"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""place"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""HOTEL#GENERAL""}]"
This place is ideal if you want to spend the night close to the airport .,"[{""aspect"": ""place"", ""opinion"": ""ideal"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""place"", ""polarity"": ""POS"", ""opinion"": ""ideal"", ""category"": ""HOTEL#GENERAL""}]"
The rooms or rather small .,"[{""aspect"": ""rooms"", ""opinion"": ""small"", ""polarity"": ""NEG"", ""category"": ""ROOM#SPACE""}]","[{""aspect"": ""rooms"", ""polarity"": ""NEG"", ""opinion"": ""small"", ""category"": ""ROOM#SPACE""}]"
The breakfast is not included .,"[{""aspect"": ""breakfast"", ""opinion"": ""not included"", ""polarity"": ""NEG"", ""category"": ""FOOD#GENERAL""}]","[{""aspect"": ""breakfast"", ""polarity"": ""NEG"", ""opinion"": ""not included"", ""category"": ""FOOD#GENERAL""}]"
"That makes this place overpriced , especially if you , like me , stay alone in the room .","[{""aspect"": ""place"", ""opinion"": ""overpriced"", ""polarity"": ""NEG"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""place"", ""polarity"": ""NEG"", ""opinion"": ""overpriced"", ""category"": ""HOTEL#PRICE""}]"
Staff is very helpfull .,"[{""aspect"": ""Staff"", ""opinion"": ""helpfull"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Staff"", ""polarity"": ""POS"", ""opinion"": ""helpfull"", ""category"": ""SERVICE#GENERAL""}]"
Really like this property .,"[{""aspect"": ""property"", ""opinion"": ""like"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""property"", ""polarity"": ""POS"", ""opinion"": ""like"", ""category"": ""HOTEL#GENERAL""}]"
"The hotel is quiet , has lovely staff and is clean and tidy .","[{""aspect"": ""hotel"", ""opinion"": ""quiet"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}, {""aspect"": ""hotel"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""HOTEL#CLEANLINESS""}, {""aspect"": ""hotel"", ""opinion"": ""tidy"", ""polarity"": ""POS"", ""category"": ""HOTEL#CLEANLINESS""}, {""aspect"": ""staff"", ""opinion"": ""lovely"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""quiet"", ""category"": ""EXPERIENCE,AMBIENCE""}, {""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""lovely"", ""category"": ""HOTEL#CLEANLINESS""}]"
Best of all the wifi works and is fast ! .,"[{""aspect"": ""wifi"", ""opinion"": ""fast"", ""polarity"": ""POS"", ""category"": ""FACILITY#WIFI""}]","[{""aspect"": ""wifi"", ""polarity"": ""POS"", ""opinion"": ""works"", ""category"": ""FACILITY#WIFI""}]"
"I stay for 2 days , this hotel is very close to airport due its location and bali airport are still under construction for new expanding .","[{""aspect"": ""location"", ""opinion"": ""very close"", ""polarity"": ""POS"", ""category"": ""LOCATION#TRANSPORT_HUB""}]","[{""aspect"": ""airport"", ""polarity"": ""POS"", ""opinion"": ""close"", ""category"": ""LOCATION#TRANSPORT_HUB""}]"
Hotel itself is not new interms of average .,"[{""aspect"": ""Hotel"", ""opinion"": ""not new"", ""polarity"": ""NEG"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""Hotel"", ""polarity"": ""NEU"", ""opinion"": ""not new"", ""category"": ""HOTEL#GENERAL""}]"
"Service is convenient , breakfast are so so .","[{""aspect"": ""Service"", ""opinion"": ""convenient"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""breakfast"", ""opinion"": ""so so"", ""polarity"": ""NEU"", ""category"": ""FOOD#GENERAL""}]","[{""aspect"": ""Service"", ""polarity"": ""POS"", ""opinion"": ""convenient"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""breakfast"", ""polarity"": ""NEU"", ""opinion"": ""so so"", ""category"": ""FOOD#TASTE""}]"
Service is also quite good .,"[{""aspect"": ""Service"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Service"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""SERVICE#GENERAL""}]"
The problem is a narrow parking place and uncomfortable plus the location is not strategic .,"[{""aspect"": ""parking place"", ""opinion"": ""narrow"", ""polarity"": ""NEG"", ""category"": ""HOTEL#SPACE""}, {""aspect"": ""location"", ""opinion"": ""not strategic"", ""polarity"": ""NEG"", ""category"": ""LOCATION#GENERAL""}]","[{""aspect"": ""parking place"", ""polarity"": ""NEG"", ""opinion"": ""uncomfortable"", ""category"": ""FACILITY#GENERAL""}, {""aspect"": ""location"", ""polarity"": ""NEG"", ""opinion"": ""not strategic"", ""category"": ""LOCATION#GENERAL""}]"
"Located near Ngurah Rai Airport and Kuta Beach , lots of local food around .","[{""aspect"": ""Located"", ""opinion"": ""near"", ""polarity"": ""POS"", ""category"": ""LOCATION#TRANSPORT_HUB""}, {""aspect"": ""food"", ""opinion"": ""lots"", ""polarity"": ""POS"", ""category"": ""FOOD#CHOICE""}]","[{""aspect"": ""local food"", ""polarity"": ""POS"", ""opinion"": ""lots"", ""category"": ""LOCATION#NEARBY_AMENITIES""}]"
"Cozy room and fluffy pillows , the bathroom are clean , the water pressure is great .","[{""aspect"": ""room"", ""opinion"": ""Cozy"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}, {""aspect"": ""pillows"", ""opinion"": ""fluffy"", ""polarity"": ""POS"", ""category"": ""ROOM#BED""}, {""aspect"": ""bathroom"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""water pressure"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""ROOM#BATHROOM""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""Cozy"", ""category"": ""EXPERIENCE,AMBIENCE""}, {""aspect"": ""pillows"", ""polarity"": ""POS"", ""opinion"": ""comfy"", ""category"": ""ROOM#BED""}, {""aspect"": ""bathroom"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""water pressure"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""ROOM#BATHROOM""}]"
Too bad some of the ramp are too high for wheelchair .,"[{""aspect"": ""ramp"", ""opinion"": ""too high"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}]","[{""aspect"": ""ramp"", ""polarity"": ""NEG"", ""opinion"": ""too high"", ""category"": ""FACILITY#GENERAL""}]"
"And there is no mirror in the room , only in the bathroom .","[{""aspect"": ""mirror"", ""opinion"": ""no"", ""polarity"": ""NEG"", ""category"": ""ROOM#FACILITY""}]","[{""aspect"": ""room"", ""polarity"": ""NEG"", ""opinion"": ""no mirror"", ""category"": ""ROOM#MAINTAIN""}, {""aspect"": ""bathroom"", ""polarity"": ""NEG"", ""opinion"": ""no mirror"", ""category"": ""ROOM#BATHROOM""}]"
But overall great place .,"[{""aspect"": ""place"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""place"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""HOTEL#GENERAL""}]"
Stayed in this hotel for 7 - hour room during transit .,"[{""aspect"": ""hotel"", ""opinion"": ""Stayed"", ""polarity"": ""NEU"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""hotel"", ""polarity"": ""NEU"", ""opinion"": ""Stayed"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
Love the minimalist design of the hotel .,"[{""aspect"": ""design"", ""opinion"": ""minimalist"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""design"", ""polarity"": ""POS"", ""opinion"": ""Love"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
"Rooms are clean , comfortable .","[{""aspect"": ""Rooms"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""Rooms"", ""opinion"": ""comfortable"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""Rooms"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
Service is friendly .,"[{""aspect"": ""Service"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Service"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}]"
I like the hospitality .,"[{""aspect"": ""hospitality"", ""opinion"": ""like"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""hospitality"", ""polarity"": ""POS"", ""opinion"": ""like"", ""category"": ""SERVICE#GENERAL""}]"
TV channel was awesome .,"[{""aspect"": ""TV channel"", ""opinion"": ""awesome"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""TV channel"", ""polarity"": ""POS"", ""opinion"": ""awesome"", ""category"": ""ROOM#AMENITIES""}]"
The internet was also fast .,"[{""aspect"": ""internet"", ""opinion"": ""fast"", ""polarity"": ""POS"", ""category"": ""FACILITY#GENERAL""}]","[{""aspect"": ""internet"", ""polarity"": ""POS"", ""opinion"": ""fast"", ""category"": ""FACILITY#WIFI""}]"
But the room is not carpet .,"[{""aspect"": ""room"", ""opinion"": ""not carpet"", ""polarity"": ""NEG"", ""category"": ""ROOM#FACILITY""}]","[{""aspect"": ""room"", ""polarity"": ""NEG"", ""opinion"": ""not carpet"", ""category"": ""ROOM#CLEANLINESS""}]"
So I just feel not very comfortable with the wet / cool floor .,"[{""aspect"": ""floor"", ""opinion"": ""wet"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""floor"", ""opinion"": ""cool"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}]","[{""aspect"": ""floor"", ""polarity"": ""NEG"", ""opinion"": ""not very comfortable"", ""category"": ""ROOM#CLEANLINESS""}]"
"I like the welcoming juice , where we can consume it always .","[{""aspect"": ""juice"", ""opinion"": ""like"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""juice"", ""polarity"": ""POS"", ""opinion"": ""like the welcoming"", ""category"": ""FOOD#TASTE""}]"
The room was clean .,"[{""aspect"": ""room"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
"For the very low price I paid this was an excellent option , as I could relax and shower before going back to the airport for my long flight home .","[{""aspect"": ""price"", ""opinion"": ""low"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""price"", ""polarity"": ""POS"", ""opinion"": ""low"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""shower"", ""polarity"": ""POS"", ""opinion"": ""relax"", ""category"": ""ROOM#BATHROOM""}]"
Harris is having excellent facilities including free Airport pick up and drop off .,"[{""aspect"": ""facilities"", ""opinion"": ""excellent"", ""polarity"": ""POS"", ""category"": ""FACILITY#GENERAL""}, {""aspect"": ""Airport pick up"", ""opinion"": ""free"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""drop off"", ""opinion"": ""free"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""facilities"", ""polarity"": ""POS"", ""opinion"": ""excellent"", ""category"": ""FACILITY#GENERAL""}]"
Staff are friendly and food is great .,"[{""aspect"": ""Staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""food"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""FOOD#TASTE""}]","[{""aspect"": ""Staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""food"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""FOOD#TASTE""}]"
Tried cafe couple of times food is nice .,"[{""aspect"": ""food"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""FOOD#TASTE""}]","[{""aspect"": ""food"", ""polarity"": ""POS"", ""opinion"": ""nice"", ""category"": ""FOOD#TASTE""}]"
Perfect for that purpose as it was close to he airport and hotel provided free shuttle from and to the airport 24 hours .,"[{""aspect"": ""free"", ""opinion"": ""shuttle"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""airport"", ""polarity"": ""POS"", ""opinion"": ""close"", ""category"": ""LOCATION#TRANSPORT_HUB""}, {""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""free shuttle"", ""category"": ""SERVICE#GENERAL""}]"
Room was clean and functional .,"[{""aspect"": ""Room"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""Room"", ""opinion"": ""functional"", ""polarity"": ""POS"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""Room"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
Staff were helpful and friendly .,"[{""aspect"": ""Staff"", ""opinion"": ""helpful"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""Staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Staff"", ""polarity"": ""POS"", ""opinion"": ""helpful"", ""category"": ""SERVICE#GENERAL""}]"
"Arrived late at night and had an early AM departure to Gili islands , was fine for a sleep .","[{""aspect"": ""sleep"", ""opinion"": ""fine"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""sleep"", ""polarity"": ""NEU"", ""opinion"": ""fine"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
nice pool and bar open til 1130 .,"[{""aspect"": ""pool"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""FACILITY#POOL""}, {""aspect"": ""bar"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""pool"", ""polarity"": ""POS"", ""opinion"": ""nice"", ""category"": ""FACILITY#POOL""}, {""aspect"": ""bar"", ""polarity"": ""POS"", ""opinion"": ""open"", ""category"": ""FACILITY#GENERAL""}]"
I stayed in this hotel for only 1 night .,"[{""aspect"": ""hotel"", ""opinion"": ""stayed"", ""polarity"": ""NEU"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""hotel"", ""polarity"": ""NEU"", ""opinion"": ""stayed"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
From outsude it looks basic but the rooms are below average .,"[{""aspect"": ""looks"", ""opinion"": ""basic"", ""polarity"": ""NEU"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""rooms"", ""opinion"": ""below average"", ""polarity"": ""NEG"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""rooms"", ""polarity"": ""NEG"", ""opinion"": ""below average"", ""category"": ""ROOM#GENERAL""}]"
"Bathrooms are old and dirty , also bed sheets aren ' t clean , also the towels .","[{""aspect"": ""Bathrooms"", ""opinion"": ""old"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""Bathrooms"", ""opinion"": ""dirty"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""bed sheets"", ""opinion"": ""aren ' t clean"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""towels"", ""opinion"": ""aren ' t clean"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}]","[{""aspect"": ""Bathrooms"", ""polarity"": ""NEG"", ""opinion"": ""old"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""bed sheets"", ""polarity"": ""NEG"", ""opinion"": ""dirty"", ""category"": ""ROOM#BED""}, {""aspect"": ""towels"", ""polarity"": ""NEG"", ""opinion"": ""aren't clean"", ""category"": ""ROOM#BATHROOM""}]"
"we used to stay at other hotels in kuta on our last night as the plane always leaves in the early morning , always involving a large taxi fare or to much travalling time to get to airport , we then found the harris hotel , cheap , clean , free shuttle to airport , we stay with them every time we leave or arrive .","[{""aspect"": ""hotel"", ""opinion"": ""cheap"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""hotel"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""HOTEL#CLEANLINESS""}]","[{""aspect"": ""harris hotel"", ""polarity"": ""POS"", ""opinion"": ""cheap"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""airport"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""HOTEL#CLEANLINESS""}]"
What a great experience .,"[{""aspect"": ""experience"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""experience"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
It was such a good idea ! Lovely staff and environment - great pool and amenities .,"[{""aspect"": ""staff"", ""opinion"": ""Lovely"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""environment"", ""opinion"": ""Lovely"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}, {""aspect"": ""pool"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""FACILITY#POOL""}, {""aspect"": ""amenities"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""ROOM#AMENITIES""}]","[{""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""Lovely"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""environment"", ""polarity"": ""POS"", ""opinion"": ""Lovely"", ""category"": ""EXPERIENCE,AMBIENCE""}, {""aspect"": ""pool"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""FACILITY#POOL""}, {""aspect"": ""amenities"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""FACILITY#GENERAL""}]"
the staff is kind and the service is overall very good .,"[{""aspect"": ""staff"", ""opinion"": ""kind"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""service"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""kind"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""service"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""SERVICE#GENERAL""}]"
It ' seems also good value .,"[{""aspect"": ""value"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""value"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""HOTEL#PRICE""}]"
The only thing I think should be improved is Internet speed and stability .,"[{""aspect"": ""Internet speed"", ""opinion"": ""should be improved"", ""polarity"": ""POS"", ""category"": ""FACILITY#WIFI""}]","[{""aspect"": ""Internet speed"", ""polarity"": ""NEG"", ""opinion"": ""should be improved"", ""category"": ""FACILITY#WIFI""}, {""aspect"": ""stability"", ""polarity"": ""NEG"", ""opinion"": ""should be improved"", ""category"": ""FACILITY#GENERAL""}]"
"Basic , clean and good value for the price .","[{""aspect"": ""value"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""price"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""price"", ""polarity"": ""POS"", ""opinion"": ""good value"", ""category"": ""HOTEL#PRICE""}]"
Excellent room size and facilities Buffet breakfast - Indinesian and Western style food .,"[{""aspect"": ""room size"", ""opinion"": ""Excellent"", ""polarity"": ""POS"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""facilities"", ""opinion"": ""Excellent"", ""polarity"": ""POS"", ""category"": ""FACILITY#GENERAL""}, {""aspect"": ""breakfast"", ""opinion"": ""Indinesian"", ""polarity"": ""NEU"", ""category"": ""FOOD#CHOICE""}, {""aspect"": ""breakfast"", ""opinion"": ""Western"", ""polarity"": ""NEU"", ""category"": ""FOOD#CHOICE""}]","[{""aspect"": ""room size"", ""polarity"": ""POS"", ""opinion"": ""Excellent"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""facilities"", ""polarity"": ""POS"", ""opinion"": ""Excellent"", ""category"": ""FACILITY#GENERAL""}, {""aspect"": ""Breakfast"", ""polarity"": ""POS"", ""opinion"": ""Indinesian and Western style"", ""category"": ""FOOD#CHOICE""}]"
No lift so with heavy luggage a bit inconvenient .,"[{""aspect"": ""lift"", ""opinion"": ""No"", ""polarity"": ""NEG"", ""category"": ""FACILITY#GENERAL""}]","[{""aspect"": ""lift"", ""polarity"": ""NEG"", ""opinion"": ""No"", ""category"": ""FACILITY#GENERAL""}, {""aspect"": ""luggage"", ""polarity"": ""NEG"", ""opinion"": ""bit inconvenient"", ""category"": ""FACILITY#GENERAL""}]"
"Very reasonably priced , great service and nice breakfast buffet .","[{""aspect"": ""priced"", ""opinion"": ""reasonably"", ""polarity"": ""NEU"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""service"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""breakfast"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""FOOD#TASTE""}]","[{""aspect"": ""priced"", ""polarity"": ""POS"", ""opinion"": ""reasonably"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""service"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""breakfast buffet"", ""polarity"": ""POS"", ""opinion"": ""nice"", ""category"": ""FOOD#TASTE""}]"
The rooms are basic and some have lots of stairwells to navigate but the concierge is there to assist .,"[{""aspect"": ""rooms"", ""opinion"": ""basic"", ""polarity"": ""NEU"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""rooms"", ""polarity"": ""NEU"", ""opinion"": ""basic"", ""category"": ""ROOM#GENERAL""}]"
"Staff is friendly , room is large , clean and comfortable .","[{""aspect"": ""Staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""room"", ""opinion"": ""large"", ""polarity"": ""POS"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""room"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""room"", ""opinion"": ""comfortable"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""Staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""large"", ""category"": ""ROOM#SPACE""}]"
